"R0","waneRate","OPVtrans","ramp","vaccRate","finalPrev","lambdaIoutReinfF","lambdaIoutReinf0t5F","lambdaIoutReinf5t15F","lambdaIoutReinf15p","lambdaIoutF","lambdaIout0t5F","lambdaIout5t15F","lambdaIout15p"
3,0.1,0.2,2,2.7,3.26083326255223e-322,7.90505033345994e-323,0,0,7.90505033345994e-323,2.12448227711736e-322,0,0,2.12448227711736e-322
3,0.1,0.2,2,2.8,3.26083326255223e-322,7.90505033345994e-323,0,0,7.90505033345994e-323,2.07507571253324e-322,0,0,2.07507571253324e-322
3,0.1,0.2,2,2.9,3.31023982713635e-322,7.90505033345994e-323,0,0,7.90505033345994e-323,2.07507571253324e-322,0,0,2.07507571253324e-322
3,0.1,0.2,2,3,3.26083326255223e-322,6.91691904177745e-323,0,0,6.91691904177745e-323,2.07507571253324e-322,0,0,2.07507571253324e-322
5,0.1,0.025,2,0,0.00366525420665,0.000400222829282,5.81869379031e-07,2.20696722546e-05,0.000377571287649,0.00262762378724,0.000925569977,0.000876175800569,0.000825878009671
5,0.1,0.025,2,0.1,0.00280434098119,0.000363920863122,6.29713033403e-07,2.12311674837e-05,0.000342059982605,0.00195932899805,0.000615209247816,0.000574684626079,0.000769435124157
5,0.1,0.025,2,0.2,0.00207968622343,0.000317981202462,5.81331854296e-07,1.87969351962e-05,0.000298602935412,0.00141481342585,0.000394456375682,0.000352727089712,0.000667629960454
5,0.1,0.025,2,0.3,0.00146950818242,0.000261879952775,4.74920184618e-07,1.51633238001e-05,0.00024624170879,0.000972830834771,0.000240614241398,0.000200602528391,0.000531614064982
5,0.1,0.025,2,0.4,0.000951469202757,0.000195278153976,3.38714383978e-07,1.08050060172e-05,0.000184134433574,0.000612732688541,0.000134654462244,0.000102518199261,0.000375560027037
5,0.1,0.025,2,0.5,0.00050624416923,0.000118174618645,1.91915338218e-07,6.1459115553e-06,0.000111836791751,0.000317108100997,6.21284089815e-05,4.25779350953e-05,0.00021240175692
5,0.1,0.025,2,0.6,0.000119133424481,3.1233729491e-05,4.69353909301e-08,1.51174243092e-06,2.96750516692e-05,7.26026585354e-05,1.27375180982e-05,7.79723331818e-06,5.2067907119e-05
5,0.1,0.025,2,0.7,5.2018159901e-138,1.47419475757e-138,2.15309058535e-141,6.90434514751e-140,1.40299821551e-138,3.05773671138e-138,5.48465377e-139,2.82643704934e-139,2.22662762944e-138
5,0.1,0.025,2,0.8,7.02191880958e-288,2.09082706338e-288,3.04041553298e-291,9.67753650646e-290,1.99101128278e-288,3.98872267549e-288,7.78039215692e-289,3.28353232647e-289,2.88233022715e-288
5,0.1,0.025,2,0.9,1.22034214522788e-321,3.45845952088873e-322,0,9.88131291682493e-324,3.35964639172048e-322,7.46039125220282e-322,1.38338380835549e-322,1.08694442085074e-322,4.99006302299659e-322
5,0.1,0.025,2,1,5.43472210425371e-323,1.48219693752374e-323,0,0,1.48219693752374e-323,3.45845952088873e-323,0,0,3.45845952088873e-323
5,0.1,0.025,2,1.1,1.82804288961261e-322,5.92878775009496e-323,0,0,5.92878775009496e-323,1.13635098543487e-322,0,0,1.13635098543487e-322
5,0.1,0.025,2,1.2,5.92878775009496e-323,1.97626258336499e-323,0,0,1.97626258336499e-323,3.95252516672997e-323,0,0,3.95252516672997e-323
5,0.1,0.025,2,1.3,4.44659081257122e-323,1.48219693752374e-323,0,0,1.48219693752374e-323,2.96439387504748e-323,0,0,2.96439387504748e-323
5,0.1,0.025,2,1.4,1.42784971648120e-321,4.15015142506647e-322,0,0,4.15015142506647e-322,8.54733567305357e-322,1.72922976044436e-322,8.89318162514244e-323,5.92878775009496e-322
5,0.1,0.025,2,1.5,2.61854792295861e-322,8.89318162514244e-323,0,0,8.89318162514244e-323,1.53160350210786e-322,0,0,1.53160350210786e-322
5,0.1,0.025,2,1.6,1.82804288961261e-322,5.92878775009496e-323,0,0,5.92878775009496e-323,1.08694442085074e-322,0,0,1.08694442085074e-322
5,0.1,0.025,2,1.7,2.86558074587923e-322,9.38724727098368e-323,0,0,9.38724727098368e-323,1.58101006669199e-322,0,0,1.58101006669199e-322
5,0.1,0.025,2,1.8,1.77863632502849e-321,5.28650241050134e-322,0,0,5.28650241050134e-322,1.01777523043297e-321,1.48219693752374e-322,1.48219693752374e-322,7.2133584292822e-322
5,0.1,0.025,2,1.9,1.64029794419294e-321,4.99006302299659e-322,0,0,4.99006302299659e-322,9.48606040015193e-322,1.33397724377137e-322,1.48219693752374e-322,6.66988621885683e-322
5,0.1,0.025,2,2,1.47725628106533e-321,4.54540394173947e-322,0,0,4.49599737715534e-322,8.44852254388532e-322,9.88131291682493e-323,1.48219693752374e-322,5.92878775009496e-322
5,0.1,0.025,2,2.1,1.63041663127611e-322,5.43472210425371e-323,0,0,5.43472210425371e-323,8.39911597930119e-323,0,0,8.39911597930119e-323
5,0.1,0.025,2,2.2,3.2114266979681e-322,1.08694442085074e-322,0,0,1.08694442085074e-322,1.72922976044436e-322,0,0,1.72922976044436e-322
5,0.1,0.025,2,2.3,1.82804288961261e-322,6.4228533959362e-323,0,0,6.4228533959362e-323,9.88131291682493e-323,0,0,9.88131291682493e-323
5,0.1,0.025,2,2.4,1.45255299877326e-321,4.39718424798709e-322,0,0,4.39718424798709e-322,8.30030285013294e-322,9.88131291682493e-323,1.48219693752374e-322,5.82997462092671e-322
5,0.1,0.025,2,2.5,7.36157812303457e-322,2.22329540628561e-322,0,0,2.22329540628561e-322,4.39718424798709e-322,4.94065645841247e-323,4.44659081257122e-323,3.45845952088873e-322
5,0.1,0.025,2,2.6,2.61854792295861e-322,8.89318162514244e-323,0,0,8.89318162514244e-323,1.38338380835549e-322,0,0,1.38338380835549e-322
5,0.1,0.025,2,2.7,2.66795448754273e-322,8.89318162514244e-323,0,0,8.89318162514244e-323,1.48219693752374e-322,0,0,1.48219693752374e-322
5,0.1,0.025,2,2.8,2.81617418129511e-322,8.39911597930119e-323,0,0,8.39911597930119e-323,1.53160350210786e-322,0,0,1.53160350210786e-322
5,0.1,0.025,2,2.9,2.22329540628561e-322,7.4109846876187e-323,0,0,7.4109846876187e-323,1.18575755001899e-322,0,0,1.18575755001899e-322
5,0.1,0.025,2,3,2.32210853545386e-322,7.90505033345994e-323,0,0,7.90505033345994e-323,1.23516411460312e-322,0,0,1.23516411460312e-322
5,0.1,0.05,2,0,0.00366525420665,0.000400222829282,5.81869379031e-07,2.20696722546e-05,0.000377571287649,0.00262762378724,0.000925569977,0.000876175800569,0.000825878009671
5,0.1,0.05,2,0.1,0.00278038429456,0.000360803643175,6.22641079309e-07,2.10409682917e-05,0.000339140033804,0.00194260822041,0.000609958447866,0.00056977479854,0.000762874974001
5,0.1,0.05,2,0.2,0.0020358897488,0.000311273630824,5.66908587395e-07,1.83894205546e-05,0.000292317301682,0.00138503963476,0.000386153895305,0.000345295865318,0.000653589874137
5,0.1,0.05,2,0.3,0.00140948709652,0.000251173265873,4.53543067034e-07,1.45332847803e-05,0.000236186438026,0.000933114070535,0.000230789560908,0.000192404335843,0.000509920173784
5,0.1,0.05,2,0.4,0.000878221811008,0.000180237467074,3.11207866151e-07,9.96549447291e-06,0.000169960764735,0.000565574308807,0.00012428982816,9.46214562775e-05,0.000346663024369
5,0.1,0.05,2,0.5,0.000422488919681,9.86189007948e-05,1.59419800027e-07,5.12505287122e-06,9.33344281235e-05,0.000264651140571,5.18507696037e-05,3.55307754658e-05,0.000177269595501
5,0.1,0.05,2,0.6,2.62226380934e-05,6.87411243654e-06,1.02834102191e-08,3.3251453915e-07,6.53131448717e-06,1.59811722568e-05,2.80418056047e-06,1.71606266258e-06,1.14609290337e-05
5,0.1,0.05,2,0.7,2.16685017229e-183,6.06639012938e-184,9.03512708801e-187,2.89401226378e-185,5.76795377592e-184,1.26970796914e-183,2.40428815552e-184,1.20793143423e-184,9.08486010162e-184
5,0.1,0.05,2,0.8,3.63138249693316e-321,1.00789391751614e-321,0,9.88131291682493e-324,9.98012604599318e-322,2.13436359003419e-321,3.95252516672997e-322,2.12448227711736e-322,1.52666284564945e-321
5,0.1,0.05,2,0.9,5.58294179800609e-322,1.48219693752374e-322,0,0,1.48219693752374e-322,3.6066792146411e-322,1.08694442085074e-322,4.94065645841247e-324,2.47032822920623e-322
5,0.1,0.05,2,1,7.90505033345994e-322,2.22329540628561e-322,0,0,2.22329540628561e-322,4.79243676466009e-322,9.88131291682493e-323,1.48219693752374e-323,3.65608577922522e-322
5,0.1,0.05,2,1.1,9.38724727098368e-323,2.47032822920623e-323,0,0,2.47032822920623e-323,6.91691904177745e-323,0,0,6.91691904177745e-323
5,0.1,0.05,2,1.2,8.39911597930119e-323,2.47032822920623e-323,0,0,2.47032822920623e-323,5.92878775009496e-323,0,0,5.92878775009496e-323
5,0.1,0.05,2,1.3,1.67982319586024e-322,4.94065645841247e-323,0,0,4.94065645841247e-323,1.08694442085074e-322,0,0,1.08694442085074e-322
5,0.1,0.05,2,1.4,9.38724727098368e-323,2.47032822920623e-323,0,0,2.47032822920623e-323,6.91691904177745e-323,0,0,6.91691904177745e-323
5,0.1,0.05,2,1.5,2.81617418129511e-322,9.38724727098368e-323,0,0,9.38724727098368e-323,1.38338380835549e-322,0,0,1.38338380835549e-322
5,0.1,0.05,2,1.6,1.22034214522788e-321,3.45845952088873e-322,0,0,3.45845952088873e-322,7.36157812303457e-322,9.88131291682493e-323,1.48219693752374e-322,4.89124989382834e-322
5,0.1,0.05,2,1.7,1.02765654334979e-321,2.66795448754273e-322,0,0,2.66795448754273e-322,6.66988621885683e-322,1.13635098543487e-322,1.48219693752374e-322,4.05133829589822e-322
5,0.1,0.05,2,1.8,7.4109846876187e-323,2.47032822920623e-323,0,0,2.47032822920623e-323,4.44659081257122e-323,0,0,4.44659081257122e-323
5,0.1,0.05,2,1.9,-3.45845952088873e-323,-9.88131291682493e-324,0,0,-9.88131291682493e-324,-2.47032822920623e-323,0,0,-2.47032822920623e-323
5,0.1,0.05,2,2,1.34879921314660e-321,3.75489890839347e-322,0,0,3.75489890839347e-322,8.05327002721232e-322,1.48219693752374e-322,1.48219693752374e-322,5.08887615216484e-322
5,0.1,0.05,2,2.1,1.10176639022598e-321,3.2114266979681e-322,0,0,3.2114266979681e-322,6.6204796542727e-322,9.88131291682493e-323,9.88131291682493e-323,4.64421707090772e-322
5,0.1,0.05,2,2.2,1.41302774710597e-321,4.15015142506647e-322,0,0,4.15015142506647e-322,8.25089628554882e-322,1.18575755001899e-322,1.48219693752374e-322,5.58294179800609e-322
5,0.1,0.05,2,2.3,1.10176639022598e-321,3.31023982713635e-322,0,0,3.31023982713635e-322,6.22522713759971e-322,4.94065645841247e-323,9.88131291682493e-323,4.74303020007597e-322
5,0.1,0.05,2,2.4,1.05235982564186e-321,3.2114266979681e-322,0,0,3.2114266979681e-322,6.12641400843146e-322,4.94065645841247e-323,9.88131291682493e-323,4.64421707090772e-322
5,0.1,0.05,2,2.5,1.38832446481390e-321,4.10074486048235e-322,0,0,4.10074486048235e-322,8.0038634626282e-322,9.88131291682493e-323,1.48219693752374e-322,5.53353523342196e-322
5,0.1,0.05,2,2.6,1.17093558064375e-321,3.45845952088873e-322,0,0,3.45845952088873e-322,6.8181059126092e-322,9.88131291682493e-323,9.88131291682493e-323,4.84184332924422e-322
5,0.1,0.05,2,2.7,1.38832446481390e-321,4.15015142506647e-322,0,0,4.15015142506647e-322,8.05327002721232e-322,9.88131291682493e-323,1.48219693752374e-322,5.58294179800609e-322
5,0.1,0.05,2,2.8,1.38338380835549e-321,4.05133829589822e-322,0,0,4.05133829589822e-322,7.95445689804407e-322,9.88131291682493e-323,1.48219693752374e-322,5.48412866883784e-322
5,0.1,0.05,2,2.9,6.22522713759971e-322,1.92685601878086e-322,0,0,1.92685601878086e-322,3.31023982713635e-322,0,0,3.31023982713635e-322
5,0.1,0.05,2,3,1.7440517298196e-321,5.08887615216484e-322,0,0,5.08887615216484e-322,9.98012604599318e-322,1.33397724377137e-322,1.48219693752374e-322,7.16395186469807e-322
5,0.1,0.1,2,0,0.00366525420665,0.000400222829282,5.81869379031e-07,2.20696722546e-05,0.000377571287649,0.00262762378724,0.000925569977,0.000876175800569,0.000825878009671
5,0.1,0.1,2,0.1,0.00272854136388,0.000354066653028,6.0876458135e-07,2.06369597861e-05,0.00033282092866,0.00190640538276,0.000598589645257,0.000559148364515,0.000748667372986
5,0.1,0.1,2,0.2,0.00194110773032,0.000296769791364,5.376702746e-07,1.75181228547e-05,0.000278713998235,0.00132058036825,0.000368180554743,0.00032921431522,0.00062318549829
5,0.1,0.1,2,0.3,0.00127957742157,0.000228012326055,4.09273123667e-07,1.31804359359e-05,0.000214422616995,0.000847128073111,0.000209520610661,0.000174663278854,0.000462944183596
5,0.1,0.1,2,0.4,0.000719693535848,0.000147695753252,2.53415256016e-07,8.15788017155e-06,0.000139284457825,0.000463492221713,0.000101855070561,7.75353270535e-05,0.000284101824099
5,0.1,0.1,2,0.5,0.000240707927094,5.61850170388e-05,9.02386228133e-08,2.91676039692e-06,5.31780180191e-05,0.000150785213818,2.95408920716e-05,2.02405372868e-05,0.000101003784459
5,0.1,0.1,2,0.6,6.72778531255e-102,1.73183901558e-102,2.67858471243e-105,8.63182107236e-104,1.64284222014e-102,4.07154567083e-102,7.81962847551e-103,4.59323875332e-103,2.83025894795e-102
5,0.1,0.1,2,0.7,1.96617588317e-286,5.35859600136e-287,8.34134604388e-290,2.65703832225e-288,5.0845508231e-287,1.14648863354e-286,2.41896474237e-287,1.15367738743e-287,7.89224420558e-287
5,0.1,0.1,2,0.8,1.60571334898405e-321,4.29837111881884e-322,0,9.88131291682493e-324,4.19955798965060e-322,9.73309322307256e-322,1.97626258336499e-322,1.33397724377137e-322,6.4228533959362e-322
5,0.1,0.1,2,0.9,1.16105426772693e-321,3.06320700421573e-322,0,4.94065645841247e-324,3.01380043963160e-322,7.11454530011395e-322,1.43279037293961e-322,1.03753785626662e-322,4.64421707090772e-322
5,0.1,0.1,2,1,1.63535728773453e-321,4.49599737715534e-322,0,4.94065645841247e-324,4.39718424798709e-322,9.73309322307256e-322,1.63041663127611e-322,1.53160350210786e-322,6.52166652510445e-322
5,0.1,0.1,2,1.1,1.16599492418534e-321,3.16202013338398e-322,0,0,3.16202013338398e-322,7.06513873552983e-322,1.28457067918724e-322,9.88131291682493e-323,4.79243676466009e-322
5,0.1,0.1,2,1.2,2.22823606274402e-321,6.37344683135208e-322,0,1.23516411460312e-322,5.13828271674896e-322,1.20552017585264e-321,2.02566914794911e-322,3.01380043963160e-322,7.0157321709457e-322
5,0.1,0.1,2,1.3,1.16599492418534e-321,3.26083326255223e-322,0,0,3.26083326255223e-322,6.86751247719333e-322,9.88131291682493e-323,9.88131291682493e-323,4.89124989382834e-322
5,0.1,0.1,2,1.4,1.05235982564186e-321,2.96439387504748e-322,0,0,2.96439387504748e-322,6.32404026676796e-322,9.88131291682493e-323,9.88131291682493e-323,4.34777768340297e-322
5,0.1,0.1,2,1.5,1.11658835960122e-321,3.16202013338398e-322,0,0,3.16202013338398e-322,6.52166652510445e-322,9.88131291682493e-323,9.88131291682493e-323,4.54540394173947e-322
5,0.1,0.1,2,1.6,1.57112875377516e-321,4.29837111881884e-322,0,0,4.29837111881884e-322,9.33784070639956e-322,1.67982319586024e-322,1.48219693752374e-322,6.17582057301558e-322
5,0.1,0.1,2,1.7,1.09188507730915e-321,3.01380043963160e-322,0,0,3.01380043963160e-322,6.32404026676796e-322,9.88131291682493e-323,9.88131291682493e-323,4.34777768340297e-322
5,0.1,0.1,2,1.8,8.49792910846944e-322,2.32210853545386e-322,0,0,2.32210853545386e-322,5.18768928133309e-322,4.94065645841247e-323,9.88131291682493e-323,3.70549234380935e-322
5,0.1,0.1,2,1.9,1.53160350210786e-321,4.24896455423472e-322,0,0,4.24896455423472e-322,9.14021444806306e-322,1.48219693752374e-322,1.48219693752374e-322,6.17582057301558e-322
5,0.1,0.1,2,2,9.98012604599318e-322,2.71736105212686e-322,0,0,2.71736105212686e-322,5.97819431467908e-322,9.88131291682493e-323,9.88131291682493e-323,4.0019317313141e-322
5,0.1,0.1,2,2.1,1.49207825044056e-321,4.24896455423472e-322,0,0,4.24896455423472e-322,8.64614880222181e-322,9.88131291682493e-323,1.48219693752374e-322,6.17582057301558e-322
5,0.1,0.1,2,2.2,1.05235982564186e-321,2.96439387504748e-322,0,0,2.96439387504748e-322,6.32404026676796e-322,9.88131291682493e-323,9.88131291682493e-323,4.34777768340297e-322
5,0.1,0.1,2,2.3,1.11164770314280e-321,3.06320700421573e-322,0,0,3.06320700421573e-322,6.4228533959362e-322,9.88131291682493e-323,9.88131291682493e-323,4.44659081257122e-322
5,0.1,0.1,2,2.4,9.48606040015193e-322,2.71736105212686e-322,0,0,2.71736105212686e-322,5.58294179800609e-322,4.94065645841247e-323,9.88131291682493e-323,4.10074486048235e-322
5,0.1,0.1,2,2.5,9.48606040015193e-322,2.66795448754273e-322,0,0,2.66795448754273e-322,5.58294179800609e-322,4.94065645841247e-323,9.88131291682493e-323,4.10074486048235e-322
5,0.1,0.1,2,2.6,1.30927396147930e-321,3.70549234380935e-322,0,0,3.70549234380935e-322,7.6086109459552e-322,9.88131291682493e-323,1.48219693752374e-322,5.13828271674896e-322
5,0.1,0.1,2,2.7,9.58487352932018e-322,2.71736105212686e-322,0,0,2.71736105212686e-322,5.58294179800609e-322,4.94065645841247e-323,9.88131291682493e-323,4.10074486048235e-322
5,0.1,0.1,2,2.8,9.68368665848843e-322,2.71736105212686e-322,0,0,2.71736105212686e-322,5.58294179800609e-322,4.94065645841247e-323,9.88131291682493e-323,4.10074486048235e-322
5,0.1,0.1,2,2.9,1.46737496814850e-321,4.0019317313141e-322,0,0,4.0019317313141e-322,8.25089628554882e-322,6.91691904177745e-323,1.48219693752374e-322,6.07700744384733e-322
5,0.1,0.1,2,3,1.47231562460691e-321,3.95252516672997e-322,0,0,3.95252516672997e-322,8.34970941471707e-322,8.39911597930119e-323,1.48219693752374e-322,6.02760087926321e-322
5,0.1,0.2,2,0,0.00366525420665,0.000400222829282,5.81869379031e-07,2.20696722546e-05,0.000377571287649,0.00262762378724,0.000925569977,0.000876175800569,0.000825878009671
5,0.1,0.2,2,0.1,0.00260554068472,0.000338095853151,5.78397442199e-07,1.96916974621e-05,0.000317825758247,0.00182048415641,0.00057160940688,0.000533936443557,0.000714938305974
5,0.1,0.2,2,0.2,0.00171621026327,0.000262374449651,4.71958359045e-07,1.54702934569e-05,0.000246432197835,0.00116759602208,0.000325525758451,0.000291061115507,0.000551009148124
5,0.1,0.2,2,0.3,0.000971309586267,0.000173072539113,3.08117717707e-07,9.99123291538e-06,0.00016277318848,0.000643054925827,0.000159045043355,0.000132574762668,0.000351435119803
5,0.1,0.2,2,0.4,0.000343475603788,7.04847283104e-05,1.19886834967e-07,3.88761665109e-06,6.64772248244e-05,0.000221206796502,4.86106108573e-05,3.6999251803e-05,0.000135596933841
5,0.1,0.2,2,0.5,1.73083182263e-96,3.97129276087e-97,6.57209787103e-100,2.11998015002e-98,3.75272264799e-97,1.07715514155e-96,2.29162540097e-97,1.51030328781e-97,6.96962272668e-97
5,0.1,0.2,2,0.6,5.80582483424e-308,1.41946363587e-308,2.40494136469981e-311,7.62613041078999e-310,1.34079739039e-308,3.47625540693e-308,8.19245512863e-309,4.35958859034e-309,2.22105103503e-308
5,0.1,0.2,2,0.7,9.33784070639956e-322,2.12448227711736e-322,0,0,2.12448227711736e-322,5.97819431467908e-322,1.28457067918724e-322,7.4109846876187e-323,3.95252516672997e-322
5,0.1,0.2,2,0.8,7.6086109459552e-322,1.87744945419674e-322,0,0,1.87744945419674e-322,4.79243676466009e-322,1.13635098543487e-322,3.45845952088873e-323,3.31023982713635e-322
5,0.1,0.2,2,0.9,9.09080788347894e-322,2.12448227711736e-322,0,0,2.12448227711736e-322,5.78056805634258e-322,1.23516411460312e-322,9.88131291682493e-323,3.55727265005698e-322
5,0.1,0.2,2,1,1.43279037293961e-321,3.55727265005698e-322,0,0,3.55727265005698e-322,8.69555536680594e-322,1.72922976044436e-322,1.48219693752374e-322,5.48412866883784e-322
5,0.1,0.2,2,1.1,8.74496193139006e-322,2.07507571253324e-322,0,0,2.07507571253324e-322,5.58294179800609e-322,1.28457067918724e-322,9.38724727098368e-323,3.35964639172048e-322
5,0.1,0.2,2,1.2,8.84377506055831e-322,2.17388884170148e-322,0,0,2.17388884170148e-322,5.48412866883784e-322,9.38724727098368e-323,9.88131291682493e-323,3.55727265005698e-322
5,0.1,0.2,2,1.3,6.32404026676796e-322,1.58101006669199e-322,0,0,1.58101006669199e-322,4.0019317313141e-322,9.88131291682493e-323,1.48219693752374e-323,2.86558074587923e-322
5,0.1,0.2,2,1.4,8.69555536680594e-322,2.12448227711736e-322,0,0,2.12448227711736e-322,5.48412866883784e-322,9.88131291682493e-323,9.88131291682493e-323,3.50786608547285e-322
5,0.1,0.2,2,1.5,5.08887615216484e-322,1.28457067918724e-322,0,0,1.28457067918724e-322,3.2114266979681e-322,4.94065645841247e-323,9.88131291682493e-324,2.61854792295861e-322
5,0.1,0.2,2,1.6,8.49792910846944e-322,2.12448227711736e-322,0,0,2.12448227711736e-322,5.43472210425371e-322,9.88131291682493e-323,9.88131291682493e-323,3.45845952088873e-322
5,0.1,0.2,2,1.7,9.04140131889481e-322,2.22329540628561e-322,0,0,2.22329540628561e-322,5.53353523342196e-322,9.88131291682493e-323,9.88131291682493e-323,3.55727265005698e-322
5,0.1,0.2,2,1.8,4.89124989382834e-322,1.38338380835549e-322,0,0,1.38338380835549e-322,2.76676761671098e-322,0,0,2.76676761671098e-322
5,0.1,0.2,2,1.9,4.99006302299659e-322,1.43279037293961e-322,0,0,1.43279037293961e-322,2.76676761671098e-322,0,0,2.76676761671098e-322
5,0.1,0.2,2,2,9.04140131889481e-322,2.22329540628561e-322,0,0,2.22329540628561e-322,5.68175492717434e-322,1.13635098543487e-322,9.88131291682493e-323,3.55727265005698e-322
5,0.1,0.2,2,2.1,8.5967422376377e-322,2.07507571253324e-322,0,0,2.07507571253324e-322,5.38531553966959e-322,9.38724727098368e-323,9.88131291682493e-323,3.45845952088873e-322
5,0.1,0.2,2,2.2,4.44659081257122e-322,1.28457067918724e-322,0,0,1.28457067918724e-322,2.61854792295861e-322,0,0,2.61854792295861e-322
5,0.1,0.2,2,2.3,9.23902757723131e-322,2.22329540628561e-322,0,0,2.22329540628561e-322,5.73116149175846e-322,1.13635098543487e-322,9.88131291682493e-323,3.6066792146411e-322
5,0.1,0.2,2,2.4,7.8062372042917e-322,1.87744945419674e-322,0,0,1.87744945419674e-322,4.79243676466009e-322,5.43472210425371e-323,9.88131291682493e-323,3.26083326255223e-322
5,0.1,0.2,2,2.5,7.65801751053932e-322,1.82804288961261e-322,0,0,1.82804288961261e-322,4.89124989382834e-322,7.4109846876187e-323,9.88131291682493e-323,3.16202013338398e-322
5,0.1,0.2,2,2.6,8.2014897209647e-322,2.02566914794911e-322,0,0,2.02566914794911e-322,5.08887615216484e-322,6.91691904177745e-323,9.88131291682493e-323,3.4090529563046e-322
